date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_vehicules_legers_kmh,vitesse_poids_lourds_kmh
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,72,48.0218,0.02107,19983,Le Mans vers Laval,MORPHO,2008-11-17T08:49:12Z,Radar fixe,COULANS SUR GEE,RD357,,90,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,72,48.37464,0.08881,19984,Le Mans vers Alençon,MORPHO,2008-11-13T08:49:12Z,Radar fixe,BERUS,RD338,,90,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,15,45.4405,2.53056,19985,BORT LES ORGUES VERS CLERMONT FERRAND,MORPHO,2009-01-30T08:49:12Z,Radar fixe,LANOBRE,RD922,,70,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,29,48.40219,-4.24803,19986,Landerneau vers Daoulas,MORPHO,2009-06-23T08:49:12Z,Radar fixe,DIRINON,RD770,,80,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,29,47.87,-3.59516,19987,Quimper vers Lorient,MORPHO,2009-02-19T08:49:12Z,Radar fixe,MELLAC,RN165,,110,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,48,44.53152,3.52577,19988,Langogne vers Mende,MORPHO,2008-12-30T08:49:12Z,Radar fixe,MENDE,RN88,,80,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,55,49.03383,5.43531,19989,VERDUN vers ST MIHIEL,MORPHO,2008-11-26T08:49:12Z,Radar fixe,GENICOURT SUR MEUSE,RD964,,50,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,62,50.73835,1.87366,19990,BOULOGNE SUR MER vers ST OMER,MORPHO,2009-02-04T08:49:12Z,Radar fixe,NABRINGHEN,RN42,,90,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,62,50.29689,2.29008,19991,FREVENT VERS ST POL SUR TERNOISE,MORPHO,2009-01-05T08:49:13Z,Radar fixe,NUNCQ HAUTECOTE,RD916,,80,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,62,50.5513,1.61793,19992,ETAPLES VERS BOULOGNE SUR MER,MORPHO,2009-01-14T08:49:13Z,Radar fixe,CAMIERS,RD940,,80,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,67,48.523482,7.345115,19993,SCHIRMECK vers MOLSHEIM,MORPHO,2009-11-20T08:49:13Z,Radar fixe,NIEDERHASLACH,RD1420,,90,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,67,48.63794,7.72771,19994,Strasbourg vers Paris,MORPHO,2009-03-03T08:49:13Z,Radar fixe,SOUFFELWEYERSHEIM,A4,,90,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,67,48.57101,7.78694,19995,STRASBOURG VERS KEHL (Allemagne),MORPHO,2009-03-05T08:49:13Z,Radar fixe,STRASBOURG,Av. du Rhin à 170m en aval de la rte du petit Rhin,,50,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,78,48.83428,2.1123,19996,VERSAILLES vers ST GERMAIN EN LAYE,MORPHO,2009-06-02T08:49:13Z,Radar fixe,ROCQUENCOURT,RD186,,70,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,78,48.77981,2.18953,19997,CRETEIL VERS DREUX,MORPHO,2008-12-10T08:49:13Z,Radar fixe,VELIZY VILLACOUBLAY,A86,,110,
2022-01-26T07:49:11Z,2021-11-18T09:51:54Z,78,48.81761,2.12223,19998,ROCQUENCOURT VERS VERSAILLES,MORPHO,2009-10-30T08:49:13Z,Radar fixe,VERSAILLES,RD186,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,78,48.9246,2.0532,19999,ST GERMAIN EN LAYE vers TRIEL SUR SEINE,MORPHO,2008-12-24T08:49:14Z,Radar fixe,POISSY,RD190,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,78,48.7639,2.1645,20000,JOUY EN JOSAS vers VERSAILLES,MORPHO,2008-12-11T08:49:14Z,Radar fixe,JOUY EN JOSAS,RD446,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,92,48.8864,2.2106,20001,Paris vers Province,MORPHO,2009-03-05T08:49:15Z,Radar fixe,NANTERRE,"Avenue G.Clémenceau, face au n°133 BIS",,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,92,48.80795,2.25882,20002,PROVINCE vers PARIS,MORPHO,2008-12-17T08:49:15Z,Radar fixe,CLAMART,AVENUE HENRI BARBUSSE FACE AU N°33,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,92,48.8754,2.2386,20003,SURESNES VERS PUTEAUX,MORPHO,2009-01-13T08:49:15Z,Radar fixe,PUTEAUX,"RD7, hauteur n°8 du quai de Dion Bouton",,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,94,48.749,2.5088,20004,VILLECRESNES vers CRETEIL,MORPHO,2009-05-20T08:49:15Z,Radar fixe,BOISSY ST LEGER,RN19,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,94,48.72261,2.4437,20005,Montgeron vers Valenton,MORPHO,2009-02-13T08:49:15Z,Radar fixe,VILLENEUVE ST GEORGES,RN6,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,94,48.81709,2.49814,20006,CHENNEVIERES SUR MARNE vers JOINVILLE LE PONT,MORPHO,2009-06-23T08:49:15Z,Radar fixe,CHAMPIGNY SUR MARNE,RD4,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,94,48.8457,2.42681,20007,NOGENT SUR MARNE vers PARIS,MORPHO,2009-07-08T08:49:15Z,Radar fixe,VINCENNES,"110, avenue de Paris",,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,44,47.21964,-2.10975,20008,ST BREVIN LES PINS VERS ST PERE EN RETZ,MORPHO,2009-02-27T08:49:15Z,Radar fixe,ST PERE EN RETZ,RD5,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,07,44.30601,4.61321,20009,BOURG ST ANDEOL VERS PONT ST ESPRIT,MORPHO,2009-07-01T08:49:15Z,Radar fixe,ST JUST D ARDECHE,RD86,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,18,47.08928,2.39121,20010,Carrefour de Verdun vers Place Rabelais,MORPHO,2009-04-02T08:49:15Z,Radar fixe,BOURGES,"Boulevard Gambetta, face au n°20",,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,26,44.54021,4.7306,20011,ORANGE vers VALENCE,MORPHO,2009-10-02T08:49:15Z,Radar fixe,MONTELIMAR,RN7,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,26,44.93929,4.94321,20012,MARSEILLE vers LYON,MORPHO,2008-12-30T08:49:15Z,Radar fixe,VALENCE,RN7,,110,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,49,47.53829,-0.48993,20013,BRIOLLAY vers ANGERS,MORPHO,2008-12-24T08:49:15Z,Radar fixe,ECOUFLANT,RD52,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,49,47.37975,-0.75353,20014,ST GEORGES SUR LOIRE vers CHALONNES SUR LOIRE,MORPHO,2009-01-09T08:49:15Z,Radar fixe,ST GEORGES SUR LOIRE,RD961,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,49,47.41955,-0.41606,20015,ANGERS (LA DAGUENIERE) vers SAUMUR (LA BOHALLE),MORPHO,2009-03-25T08:49:15Z,Radar fixe,LOIRE AUTHION,RD952,,70,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,49,47.16594,-0.75342,20016,CHEMILLE EN ANJOU vers CHOLET,MORPHO,2009-03-05T08:49:15Z,Radar fixe,CHEMILLE EN ANJOU,RD160,,90,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,49,47.19669,-0.12506,20017,SAUMUR vers MONTREUIL BELLAY,MORPHO,2009-01-07T08:49:15Z,Radar fixe,LE COUDRAY MACOUARD,RD347,,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,52,48.05591,5.06607,20018,ARC EN BARROIS vers CHAUMONT,MORPHO,2009-05-29T08:49:15Z,Radar fixe,SEMOUTIERS MONTSAON,RN67,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,52,47.66106,5.29262,20019,Langres vers Dijon,MORPHO,2009-02-13T08:49:15Z,Radar fixe,LE MONTSAUGEONNAIS,RD974,,70,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,53,47.99208,-0.85165,20020,LAVAL vers COSSE LE VIVIEN,MORPHO,2008-12-19T08:49:15Z,Radar fixe,AHUILLE,RD771,,90,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,53,48.12239,-0.45898,20021,CHATRES LA FORET vers LA CHAPELLE RAINSOUIN,MORPHO,2009-02-02T08:49:15Z,Radar fixe,ST CHRISTOPHE DU LUAT,RD20,,80,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,59,50.72103,2.74688,20022,Dunkerque vers Lille,MORPHO,2008-12-04T08:49:15Z,Radar fixe,BAILLEUL,A25,,130,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,59,50.41986,3.40659,20023,Valenciennes vers Lille,MORPHO,2009-01-09T08:49:16Z,Radar fixe,HASNON,A23,,130,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,59,50.57415,2.86406,20024,LA BASSEE VERS LILLE,MORPHO,2008-12-22T08:49:16Z,Radar fixe,WICRES,RN41,,90,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,59,50.2904,3.3588,20025,VALENCIENNES VERS PARIS,MORPHO,2009-02-27T08:49:16Z,Radar fixe,NEUVILLE SUR ESCAUT,A2,,130,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,69,45.77717,4.97613,20026,ST PRIEST VERS RILLIEUX LA PAPE,MORPHO,2009-03-20T08:49:16Z,Radar fixe,DECINES CHARPIEU,RN346,,90,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,69,45.73316,4.8175,20027,LYON VERS MARSEILLE,MORPHO,2009-04-02T08:49:16Z,Radar fixe,LYON,M7 (ex A7),,50,
2022-01-26T07:49:13Z,2021-11-18T09:51:54Z,69,45.72325,4.8424,20028,Venissieux vers  Lyon,MORPHO,2009-04-09T08:49:16Z,Radar fixe,LYON,"23, Boulevard Chambaud de la Bruyère",,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,69,45.76514,4.90365,20029,LYON vers VAULX EN VELIN,MORPHO,2009-09-21T08:49:18Z,Radar fixe,VILLEURBANNE,"373, cours Emile Zola",,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,88,48.17329,6.51265,20030,EPINAL vers DOCELLES,MORPHO,2009-01-16T08:49:18Z,Radar fixe,EPINAL,RD11,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,88,48.07847,6.78879,20031,Epinal vers Gérardmer,MORPHO,2009-07-27T08:49:18Z,Radar fixe,GERARDMER,RD417,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,89,48.20355,3.46817,20032,Troyes vers Sens,MORPHO,2009-03-05T08:49:18Z,Radar fixe,LES VALLEES DE LA VANNE,RD660,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,89,48.18511,3.43991,20033,Sens vers Troyes,MORPHO,2009-03-05T08:49:18Z,Radar fixe,PONT SUR VANNE,RD660,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,89,47.843,3.955,20034,Tonnerre vers Auxerre,MORPHO,2009-01-22T08:49:18Z,Radar fixe,TONNERRE,RD965,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,89,48.07803,3.29971,20035,Joigny vers Sens,MORPHO,2009-01-16T08:49:18Z,Radar fixe,VILLENEUVE SUR YONNE,RD606,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,89,47.842,3.551,20036,Auxerre vers Joigny,MORPHO,2008-12-16T08:49:18Z,Radar fixe,MONETEAU,RN6,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,05,44.60632,6.08086,20037,GRENOBLE vers GAP,MORPHO,2009-10-02T08:49:18Z,Radar fixe,GAP,RN85,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,05,44.52221,6.05059,20038,GAP vers SISTERON,MORPHO,2009-10-08T08:49:18Z,Radar fixe,GAP,RN85,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,22,48.52779,-2.52985,20039,LAMBALLE vers ST ALBAN,MORPHO,2009-07-01T08:49:18Z,Radar fixe,PLANGUENOUAL,RD791,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,23,46.12779,1.95585,20040,AHUN vers GUERET,MORPHO,2009-03-16T08:49:18Z,Radar fixe,LA SAUNIERE,RD942,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,23,46.22163,2.4689,20041,CHAMBON SUR VOUEIZE vers MONTLUCON,MORPHO,2009-03-16T08:49:18Z,Radar fixe,BUDELIERE,RD993,,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,41,47.61474,1.36279,20042,BLOIS vers ORLEANS,MORPHO,2009-03-13T08:49:18Z,Radar fixe,LA CHAUSSEE ST VICTOR,RD2152,,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,41,47.9063,1.48771,20043,LE MANS vers ORLEANS,MORPHO,2009-07-07T08:49:18Z,Radar fixe,BINAS,RD357,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,71,46.62812,3.74108,20044,CHEVAGNES VERS MALTAT,MORPHO,2009-02-05T08:49:18Z,Radar fixe,BOURBON LANCY,RD973,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,71,46.69316,5.18964,20045,LOUHANS vers CHALON SUR SAONE,MORPHO,2009-02-25T08:49:18Z,Radar fixe,SIMARD,RD678,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,71,46.53839,4.04349,20046,GUEUGNON vers DIGOIN,MORPHO,2009-02-05T08:49:18Z,Radar fixe,RIGNY SUR ARROUX,RD994,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,84,43.93515,4.94792,20047,VEDENE vers CAUMONT SUR DURANCE,MORPHO,2009-09-15T08:49:18Z,Radar fixe,CHATEAUNEUF DE GADAGNE,RD6,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,84,43.87456,5.05697,20048,AVIGNON vers APT,MORPHO,2009-09-09T08:49:18Z,Radar fixe,L ISLE SUR LA SORGUE,RD900,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,02,49.2345,2.9916,20049,SOISSONS vers PARIS,MORPHO,2009-09-09T08:49:19Z,Radar fixe,COYOLLES,RN2,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,28,48.14173,1.84875,20050,ORLEANS vers CHARTRES,MORPHO,2009-03-20T08:49:19Z,Radar fixe,SANTILLY,RD954,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,84,43.87427,5.05967,20051,APT vers AVIGNON,MORPHO,2009-09-04T08:49:19Z,Radar fixe,L ISLE SUR LA SORGUE,RD900,,70,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,45,47.98092,2.75456,20052,CHATEAU RENARD VERS MONTARGIS,MORPHO,2009-05-05T08:49:19Z,Radar fixe,AMILLY,RD943,,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,39,46.59771,5.45883,20053,BOURG EN BRESSE vers LONS LE SAUNIER,MORPHO,2009-03-25T08:49:19Z,Radar fixe,VAL SONNETTE,RD1083,,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,02,49.846,3.3012,20054,CENTRE VILLE vers ROUVROY,MORPHO,2009-07-01T08:49:19Z,Radar fixe,ST QUENTIN,"Avenue du Général De Gaulle, face au n°53",,50,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,19,45.36571,1.99313,20055,Tulle vers Ussel,MORPHO,2009-05-27T08:49:19Z,Radar fixe,ROSIERS D EGLETONS,RD1089,,90,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,24,44.84815,0.12568,20056,BERGERAC vers BORDEAUX,MORPHO,2009-07-21T08:49:19Z,Radar fixe,VELINES,RD936,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,24,45.49629,0.94784,20057,Périgueux vers Limoges,MORPHO,2009-09-04T08:49:19Z,Radar fixe,CHALAIS,RN21,,80,
2022-01-26T07:49:17Z,2021-11-18T09:51:56Z,60,49.5622,2.565,20058,TRICOT VERS MAIGNELAY MONTIGNY,MORPHO,2009-07-08T08:49:19Z,Radar fixe,TRICOT,RD938,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,61,48.67568,-0.51992,20059,FLERS vers LA FERTÉ MACÉ,MORPHO,2009-07-29T08:49:20Z,Radar fixe,ST ANDRE DE MESSEI,RD18,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,93,48.93356,2.37925,20060,LE BOURGET vers PARIS,MORPHO,2010-03-26T08:49:21Z,Radar fixe,ST DENIS,A1,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,93,48.9355,2.40266,20061,LE BOURGET vers PARIS,MORPHO,2009-10-08T08:49:21Z,Radar fixe,LA COURNEUVE,A1,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,44,47.28251,-2.31011,20062,St NAZAIRE VERS LA BAULE,MORPHO,2009-10-07T08:49:21Z,Radar fixe,PORNICHET,"VC ""Le pont de terre"" (ex PR 0+710 de l'ex RD392D)",,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,44,47.00263,-1.82915,20063,Touvois vers Bourgneuf en Retz,MORPHO,2009-08-14T08:49:21Z,Radar fixe,MACHECOUL ST MEME,RD13,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,44,47.00262,-1.83036,20064,Bourneuf en Retz vers Touvois,MORPHO,2009-07-27T08:49:21Z,Radar fixe,MACHECOUL ST MEME,RD13,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,57,48.96498,6.55004,20065,MORHANGE vers BRULANGE,MORPHO,2009-08-14T08:49:21Z,Radar fixe,BRULANGE,RD999,,50,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,15,44.95437,2.58573,20066,VIC SUR CERE vers AURILLAC,MORPHO,2009-12-03T08:49:21Z,Radar fixe,POLMINHAC,RN122,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,37,47.57258,0.27859,20067,LA FLECHE vers TOURS,MORPHO,2009-09-11T08:49:21Z,Radar fixe,VILLIERS AU BOUIN,RD959,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,37,47.61531,0.65914,20068,BEAUMONT LA RONCE vers CHEMILLE SUR DEME,MORPHO,2009-09-11T08:49:21Z,Radar fixe,BEAUMONT LOUESTAULT,RD29,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,95,49.03754,2.50757,20069,SURVILLIERS vers ROISSY EN FRANCE,MORPHO,2010-01-29T08:49:21Z,Radar fixe,LOUVRES,RD317,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,973,4.81139,-52.3538,20070,REGINA vers MATOURY,MORPHO,2009-11-15T08:49:21Z,Radar fixe,MATOURY,RN2,,80,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.88705,2.1003,20071,PARIS vers ST GERMAIN EN LAYE,MORPHO,2009-11-12T08:49:21Z,Radar fixe,LE PECQ,RN13,,50,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,14,49.1436,0.36219,20072,LISIEUX vers EVREUX,MORPHO,2009-12-04T08:49:21Z,Radar fixe,MAROLLES,RD613,,90,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,73,45.18901,6.68507,20073,France vers Italie,MORPHO,2010-01-15T08:49:21Z,Radar fixe,MODANE,A43,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,73,45.17163,6.68451,20074,Italie vers France,MORPHO,2010-08-05T08:49:21Z,Radar fixe,MODANE,A43,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.86913,2.15811,20075,VERSAILLES VERS RUEIL,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.86913,2.15812,20076,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.86913,2.15813,20077,VERSAILLES VERS RUEIL,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15601,20078,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15602,20079,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15603,20080,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15604,20081,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:21Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15605,20082,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:22Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,92,48.85599,2.15606,20083,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:22Z,Radar fixe,RUEIL MALMAISON,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.83959,2.14521,20084,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:22Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.83959,2.14522,20085,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:22Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.83959,2.14523,20086,Versailles vers Rueil,PARIFEX,2009-07-01T08:49:22Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.83959,2.14524,20087,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:22Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:19Z,2021-11-18T09:51:56Z,78,48.83959,2.14525,20088,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:22Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.83959,2.14526,20089,Rueil vers Versailles,PARIFEX,2009-06-26T08:49:24Z,Radar fixe,LA CELLE ST CLOUD,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14801,20090,VERSAILLES vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14802,20091,VERSAILLES vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14803,20092,VERSAILLES vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14804,20093,NANTERRE vers VERSAILLES,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14805,20094,NANTERRE vers VERSAILLES,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,92,48.83101,2.14807,20095,NANTERRE vers VERSAILLES,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VAUCRESSON,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15921,20096,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15922,20097,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15923,20098,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15924,20099,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15925,20100,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.81291,2.15926,20101,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VERSAILLES,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16321,20102,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16322,20103,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16323,20104,CRETEIL vers NANTERRE,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16324,20105,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16325,20106,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:24Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.79863,2.16326,20107,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:25Z,Radar fixe,VIROFLAY,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.78416,2.15621,20108,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:25Z,Radar fixe,JOUY EN JOSAS,A86,,70,
2022-01-26T07:49:23Z,2021-11-18T09:51:58Z,78,48.78416,2.15622,20109,NANTERRE vers CRETEIL,PARIFEX,2011-01-09T08:49:25Z,Radar fixe,JOUY EN JOSAS,A86,,70,
